date,city,temperature_C,wind_speed_km_h,solar_radiation_W_m2
2020-03-12 00:00:00,Yaoundé,22.03,4.92,492.75
2020-03-13 00:00:00,Yaoundé,22.54,7.64,301.71
2020-03-14 00:00:00,Yaoundé,29.22,10.81,181.93
2020-03-15 00:00:00,Yaoundé,30.72,3.9,739.3
2020-03-16 00:00:00,Yaoundé,22.58,4.07,338.39
2020-03-17 00:00:00,Yaoundé,32.8,2.85,918.6
2020-03-18 00:00:00,Yaoundé,27.33,14.25,631.16
2020-03-19 00:00:00,Yaoundé,32.64,1.68,331.14
2020-03-20 00:00:00,Yaoundé,33.06,5.85,876.97
2020-03-21 00:00:00,Yaoundé,29.41,1.62,350.57
2020-03-22 00:00:00,Yaoundé,27.9,2.69,576.57
2020-03-23 00:00:00,Yaoundé,23.38,3.63,783.63
2020-03-24 00:00:00,Yaoundé,26.97,16.48,134.25
2020-03-25 00:00:00,Yaoundé,29.06,14.91,534.55
2020-03-26 00:00:00,Yaoundé,26.89,13.51,616.76
2020-03-27 00:00:00,Yaoundé,21,6.65,876.91
2020-03-28 00:00:00,Yaoundé,24.67,13.1,657.11
2020-03-29 00:00:00,Yaoundé,21.65,12.14,849.53
2020-03-30 00:00:00,Yaoundé,21.6,0.1,174.79
2020-03-31 00:00:00,Yaoundé,29.48,10.24,972.73
2020-04-01 00:00:00,Yaoundé,23.23,1.17,212.35
2020-04-02 00:00:00,Yaoundé,26.22,6.11,138.33
2020-04-03 00:00:00,Yaoundé,22.66,10.45,546.74
2020-04-04 00:00:00,Yaoundé,25.94,8.65,744.13
2020-04-05 00:00:00,Yaoundé,34.24,6.94,264.9
2020-04-06 00:00:00,Yaoundé,32.02,5.19,493.97
2020-04-07 00:00:00,Yaoundé,29.14,11.75,875.86
2020-04-08 00:00:00,Yaoundé,24.64,19.54,386.22
2020-04-09 00:00:00,Yaoundé,26.7,14.69,124.16
2020-04-10 00:00:00,Yaoundé,26.14,19.04,774.61
2020-04-11 00:00:00,Yaoundé,34.95,19.13,145.7
2020-04-12 00:00:00,Yaoundé,32.96,2.28,518.88
2020-04-13 00:00:00,Yaoundé,25.44,3.01,542.28
2020-04-14 00:00:00,Yaoundé,30.09,0.87,686.13
2020-04-15 00:00:00,Yaoundé,26.69,16.68,739.21
2020-04-16 00:00:00,Yaoundé,27.69,14.25,762.27
2020-04-17 00:00:00,Yaoundé,33.4,3.26,471.83
2020-04-18 00:00:00,Yaoundé,29.85,9.26,594.72
2020-04-19 00:00:00,Yaoundé,28.26,7.83,537.31
2020-04-20 00:00:00,Yaoundé,21.19,3.23,402.05
2020-04-21 00:00:00,Yaoundé,20.4,9.36,373.38
2020-04-22 00:00:00,Yaoundé,28.82,15.98,840.7
2020-04-23 00:00:00,Yaoundé,20.49,19.46,365.35
2020-04-24 00:00:00,Yaoundé,20.16,9.84,831.19
2020-04-25 00:00:00,Yaoundé,28.13,0.78,592.72
2020-04-26 00:00:00,Yaoundé,31.31,4.62,144.64
2020-04-27 00:00:00,Yaoundé,27,18.01,841.2
2020-04-28 00:00:00,Yaoundé,20.84,15.78,872.45
2020-04-29 00:00:00,Yaoundé,34.3,6.58,249.98
2020-04-30 00:00:00,Yaoundé,30.42,14.58,938
2020-05-01 00:00:00,Yaoundé,26.04,14.89,643.59
2020-05-02 00:00:00,Yaoundé,24.74,6.5,858.4
2020-05-03 00:00:00,Yaoundé,28.02,15.74,432.62
2020-05-04 00:00:00,Yaoundé,33.1,16.89,639.69
2020-05-05 00:00:00,Yaoundé,23.21,16.94,290.62
2020-05-06 00:00:00,Yaoundé,23.55,10.11,994.48
2020-05-07 00:00:00,Yaoundé,31.57,7.09,201.15
2020-05-08 00:00:00,Yaoundé,25.42,18.57,206.32
2020-05-09 00:00:00,Yaoundé,30.27,13.88,721.5
2020-05-10 00:00:00,Yaoundé,20.41,12.93,618.27
2020-05-11 00:00:00,Yaoundé,23.04,16.76,259.47
2020-05-12 00:00:00,Yaoundé,22.59,13.31,837.54
2020-05-13 00:00:00,Yaoundé,23.81,0.57,281.65
2020-05-14 00:00:00,Yaoundé,26.22,14.32,438.53
2020-05-15 00:00:00,Yaoundé,28.43,4.99,678.13
2020-05-16 00:00:00,Yaoundé,30.62,11.79,208.39
2020-05-17 00:00:00,Yaoundé,22.32,9.89,856.3
2020-05-18 00:00:00,Yaoundé,30.52,6.18,943.32
2020-05-19 00:00:00,Yaoundé,25.56,1.2,913.79
2020-05-20 00:00:00,Yaoundé,29.35,17.88,553.27
2020-05-21 00:00:00,Yaoundé,33.9,4.45,825.7
2020-05-22 00:00:00,Yaoundé,23.18,17.89,899.01
2020-05-23 00:00:00,Yaoundé,30.1,11.17,635.4
2020-05-24 00:00:00,Yaoundé,28.13,10.94,757.78
2020-05-25 00:00:00,Yaoundé,23.66,9.3,405.6
2020-05-26 00:00:00,Yaoundé,26.02,2.5,575.03
2020-05-27 00:00:00,Yaoundé,23.44,2.89,864.35
2020-05-28 00:00:00,Yaoundé,22.53,11.63,166.33
2020-05-29 00:00:00,Yaoundé,32.24,2.23,583.59
2020-05-30 00:00:00,Yaoundé,25.8,4.47,856.5
2020-05-31 00:00:00,Yaoundé,31.72,0.07,772.96
2020-06-01 00:00:00,Yaoundé,30.1,8.07,217.27
2020-06-02 00:00:00,Yaoundé,34.96,17.91,737.92
2020-06-03 00:00:00,Yaoundé,26.33,0.38,335.88
2020-06-04 00:00:00,Yaoundé,33.72,14.78,386.98
2020-06-05 00:00:00,Yaoundé,24.41,5.98,775.47
2020-06-06 00:00:00,Yaoundé,31.26,13.71,109.55
2020-06-07 00:00:00,Yaoundé,20.32,4.23,587.28
2020-06-08 00:00:00,Yaoundé,20.48,13.43,939.83
2020-06-09 00:00:00,Yaoundé,34.07,9.33,280.65
2020-06-10 00:00:00,Yaoundé,20.03,0.87,464
2020-06-11 00:00:00,Yaoundé,21.5,1.14,540.37
2020-06-12 00:00:00,Yaoundé,30.59,4.24,141.94
2020-06-13 00:00:00,Yaoundé,32.47,15.28,289.5
2020-06-14 00:00:00,Yaoundé,22.25,18.52,682.84
2020-06-15 00:00:00,Yaoundé,23.2,13.37,431.24
2020-06-16 00:00:00,Yaoundé,29.07,16.17,332.07
2020-06-17 00:00:00,Yaoundé,25.25,3.2,625.05
2020-06-18 00:00:00,Yaoundé,34.3,2.68,329.24
2020-06-19 00:00:00,Yaoundé,26.64,15.88,151.2
2020-06-20 00:00:00,Yaoundé,26.1,3.61,715.38
2020-06-21 00:00:00,Yaoundé,25.98,18.61,142.09
2020-06-22 00:00:00,Yaoundé,32.42,13.24,282.84
2020-06-23 00:00:00,Yaoundé,22.52,8.63,665.07
2020-06-24 00:00:00,Yaoundé,27.41,14.41,573.69
2020-06-25 00:00:00,Yaoundé,28.76,13.68,134.23
2020-06-26 00:00:00,Yaoundé,28.05,17.29,752.5
2020-06-27 00:00:00,Yaoundé,30.74,3.97,468.37
2020-06-28 00:00:00,Yaoundé,32.65,2.26,825.83
2020-06-29 00:00:00,Yaoundé,32.92,0.93,455.15
2020-06-30 00:00:00,Yaoundé,29.01,1.16,289.29
2020-07-01 00:00:00,Yaoundé,29.37,4.64,176.09
2020-07-02 00:00:00,Yaoundé,22.93,8.27,843.12
2020-07-03 00:00:00,Yaoundé,34.5,18.8,580.88
2020-07-04 00:00:00,Yaoundé,22.33,17.6,539.53
2020-07-05 00:00:00,Yaoundé,30.11,7.25,145.15
2020-07-06 00:00:00,Yaoundé,22.58,2.34,703.19
2020-07-07 00:00:00,Yaoundé,26.9,12.48,504.74
2020-07-08 00:00:00,Yaoundé,25.81,16.07,745.86
2020-07-09 00:00:00,Yaoundé,31.23,1.41,115
2020-07-10 00:00:00,Yaoundé,25.21,5.63,852.04
2020-07-11 00:00:00,Yaoundé,26.4,5.42,777.31
2020-07-12 00:00:00,Yaoundé,30.74,5.83,403.56
2020-07-13 00:00:00,Yaoundé,24.36,17.32,475.07
2020-07-14 00:00:00,Yaoundé,21.95,18.17,954.38
2020-07-15 00:00:00,Yaoundé,28.05,5.24,726.38
2020-07-16 00:00:00,Yaoundé,21.72,13.87,906.5
2020-07-17 00:00:00,Yaoundé,21.27,15.24,158.24
2020-07-18 00:00:00,Yaoundé,28.96,9.71,370.05
2020-07-19 00:00:00,Yaoundé,21.21,4.96,358.61
2020-07-20 00:00:00,Yaoundé,21.03,4.55,128.93
2020-07-21 00:00:00,Yaoundé,23.56,15.74,945.22
2020-07-22 00:00:00,Yaoundé,33.82,2.62,943.64
2020-07-23 00:00:00,Yaoundé,31.66,0.6,264.74
2020-07-24 00:00:00,Yaoundé,21.12,14.74,406.95
2020-07-25 00:00:00,Yaoundé,28.43,10.37,723.59
2020-07-26 00:00:00,Yaoundé,29.66,18.67,536.13
2020-07-27 00:00:00,Yaoundé,25.25,9.02,510.26
2020-07-28 00:00:00,Yaoundé,27.83,15.21,200.27
2020-07-29 00:00:00,Yaoundé,23.49,19.12,354.21
2020-07-30 00:00:00,Yaoundé,23.02,16.08,558.54
2020-07-31 00:00:00,Yaoundé,20.73,0.14,803.76
2020-08-01 00:00:00,Yaoundé,29.06,13.63,591.6
2020-08-02 00:00:00,Yaoundé,21.86,8.11,301.7
2020-08-03 00:00:00,Yaoundé,20.97,4.84,470.07
2020-08-04 00:00:00,Yaoundé,34.13,9.54,131.65
2020-08-05 00:00:00,Yaoundé,23.01,12.28,650.17
2020-08-06 00:00:00,Yaoundé,27.15,3.98,118.85
2020-08-07 00:00:00,Yaoundé,33.72,9.67,284.32
2020-08-08 00:00:00,Yaoundé,28.23,15.15,352.14
2020-08-09 00:00:00,Yaoundé,28.61,7.14,778.85
2020-08-10 00:00:00,Yaoundé,23.52,8.77,902.51
2020-08-11 00:00:00,Yaoundé,27.97,11.01,446.64
2020-08-12 00:00:00,Yaoundé,28.15,4.07,524
2020-08-13 00:00:00,Yaoundé,26.5,7.76,359.57
2020-08-14 00:00:00,Yaoundé,22.02,6.19,581.77
2020-08-15 00:00:00,Yaoundé,22.88,4.05,140.41
2020-08-16 00:00:00,Yaoundé,23.29,3.46,655.83
2020-08-17 00:00:00,Yaoundé,28.42,7.16,228.43
2020-08-18 00:00:00,Yaoundé,24.63,14.14,927.04
2020-08-19 00:00:00,Yaoundé,26.06,17.21,719.8
2020-08-20 00:00:00,Yaoundé,33.14,17.98,157.4
2020-08-21 00:00:00,Yaoundé,29.71,5.81,807.68
2020-08-22 00:00:00,Yaoundé,31.49,13.34,519.59
2020-08-23 00:00:00,Yaoundé,27.65,4.06,793.16
2020-08-24 00:00:00,Yaoundé,30.04,5.2,166.95
2020-08-25 00:00:00,Yaoundé,32.15,10.92,639.69
2020-08-26 00:00:00,Yaoundé,25.83,4.92,555.49
2020-08-27 00:00:00,Yaoundé,24.14,6.25,189.33
2020-08-28 00:00:00,Yaoundé,26.15,10.2,310.08
2020-08-29 00:00:00,Yaoundé,29.38,19.78,492.7
2020-08-30 00:00:00,Yaoundé,25.51,1.49,573.78
2020-08-31 00:00:00,Yaoundé,34.46,19.41,644.61
2020-09-01 00:00:00,Yaoundé,30.24,2.2,451.75
2020-09-02 00:00:00,Yaoundé,27.55,1.02,888.16
2020-09-03 00:00:00,Yaoundé,32.12,1.99,878.7
2020-09-04 00:00:00,Yaoundé,34.67,15.27,733.04
2020-09-05 00:00:00,Yaoundé,29.8,6.85,902.34
2020-09-06 00:00:00,Yaoundé,22.53,1.85,306.21
2020-09-07 00:00:00,Yaoundé,24.72,19.44,820.08
2020-09-08 00:00:00,Yaoundé,29.1,1.34,807.02
2020-09-09 00:00:00,Yaoundé,31.74,16.35,587.31
2020-09-10 00:00:00,Yaoundé,25.49,3.39,892.12
2020-09-11 00:00:00,Yaoundé,25.93,11.68,537.68
2020-09-12 00:00:00,Yaoundé,29.12,13.5,601.94
2020-09-13 00:00:00,Yaoundé,26.37,6.87,373.75
2020-09-14 00:00:00,Yaoundé,25.5,18.97,100.79
2020-09-15 00:00:00,Yaoundé,33.16,4.34,120.99
2020-09-16 00:00:00,Yaoundé,33.91,18.52,760.11
2020-09-17 00:00:00,Yaoundé,23.14,12.61,384.71
2020-09-18 00:00:00,Yaoundé,22.19,13.73,343.6
2020-09-19 00:00:00,Yaoundé,29.23,8.1,129.7
2020-09-20 00:00:00,Yaoundé,34.81,11.33,198.43
2020-09-21 00:00:00,Yaoundé,31.83,8.06,470.18
2020-09-22 00:00:00,Yaoundé,22.43,12.76,735.61
2020-09-23 00:00:00,Yaoundé,33.34,0.84,224.48
2020-09-24 00:00:00,Yaoundé,26.69,17.11,607.54
2020-09-25 00:00:00,Yaoundé,27.35,15.87,316.74
2020-09-26 00:00:00,Yaoundé,21.84,16.08,355.87
2020-09-27 00:00:00,Yaoundé,24.83,18.89,734.59
2020-09-28 00:00:00,Yaoundé,29.07,3.47,706.83
2020-09-29 00:00:00,Yaoundé,27.17,12.34,938.4
2020-09-30 00:00:00,Yaoundé,31.73,6.2,999.75
2020-10-01 00:00:00,Yaoundé,23.94,18.64,853.76
2020-10-02 00:00:00,Yaoundé,20.88,0.66,174.31
2020-10-03 00:00:00,Yaoundé,32.9,9.57,259.63
2020-10-04 00:00:00,Yaoundé,20.54,11.79,736.64
2020-10-05 00:00:00,Yaoundé,22.56,6.39,548.58
2020-10-06 00:00:00,Yaoundé,30.58,3.64,775.15
2020-10-07 00:00:00,Yaoundé,28.14,15.01,890.26
2020-10-08 00:00:00,Yaoundé,33.13,19.46,770.29
2020-10-09 00:00:00,Yaoundé,33.18,12.15,601.12
2020-10-10 00:00:00,Yaoundé,30.05,3.12,757.96
2020-10-11 00:00:00,Yaoundé,30.54,7.77,690.4
2020-10-12 00:00:00,Yaoundé,32.18,3.31,582.72
2020-10-13 00:00:00,Yaoundé,20.7,19.79,526.95
2020-10-14 00:00:00,Yaoundé,27.16,2.01,990.24
2020-10-15 00:00:00,Yaoundé,28.62,0.03,873.03
2020-10-16 00:00:00,Yaoundé,25.91,5.61,317.96
2020-10-17 00:00:00,Yaoundé,34.45,3.9,941.37
2020-10-18 00:00:00,Yaoundé,34.82,18.01,376.1
2020-10-19 00:00:00,Yaoundé,22.6,11.22,550.98
2020-10-20 00:00:00,Yaoundé,24.72,0.13,188.36
2020-10-21 00:00:00,Yaoundé,30.81,15.75,446.07
2020-10-22 00:00:00,Yaoundé,21.79,8.41,718.69
2020-10-23 00:00:00,Yaoundé,30.34,1.41,855.76
2020-10-24 00:00:00,Yaoundé,27.08,2.92,304.13
2020-10-25 00:00:00,Yaoundé,25.95,8.54,675.82
2020-10-26 00:00:00,Yaoundé,29.18,15.81,354.73
2020-10-27 00:00:00,Yaoundé,29.13,3.29,858.19
2020-10-28 00:00:00,Yaoundé,22.34,15.82,760.43
2020-10-29 00:00:00,Yaoundé,26,17.24,497.1
2020-10-30 00:00:00,Yaoundé,31.69,13.33,519.42
2020-10-31 00:00:00,Yaoundé,32.43,1.15,402.5
2020-11-01 00:00:00,Yaoundé,26.89,1.6,640.05
2020-11-02 00:00:00,Yaoundé,28.64,13.99,173.79
2020-11-03 00:00:00,Yaoundé,32.9,13.82,388.5
2020-11-04 00:00:00,Yaoundé,31.58,14.48,627.43
2020-11-05 00:00:00,Yaoundé,28.43,16.48,592.45
2020-11-06 00:00:00,Yaoundé,26.69,1.91,580.06
2020-11-07 00:00:00,Yaoundé,29.34,12.11,763.69
2020-11-08 00:00:00,Yaoundé,33.31,17.26,407.9
2020-11-09 00:00:00,Yaoundé,33.57,19.54,372.44
2020-11-10 00:00:00,Yaoundé,31.4,13.8,764.23
2020-11-11 00:00:00,Yaoundé,33.27,11.88,692.81
2020-11-12 00:00:00,Yaoundé,22.89,8.64,461.4
2020-11-13 00:00:00,Yaoundé,21.57,5.87,556.19
2020-11-14 00:00:00,Yaoundé,28.1,19.72,188.88
2020-11-15 00:00:00,Yaoundé,27.13,17.68,666.6
2020-11-16 00:00:00,Yaoundé,24.91,15.02,876.28
2020-11-17 00:00:00,Yaoundé,31.14,16.69,144.08
2020-11-18 00:00:00,Yaoundé,33.88,15.87,896.25
2020-11-19 00:00:00,Yaoundé,28.9,10.92,850.21
2020-11-20 00:00:00,Yaoundé,26.98,1.03,462.81
2020-11-21 00:00:00,Yaoundé,24.6,14.97,144.54
2020-11-22 00:00:00,Yaoundé,27.4,6.71,893.18
2020-11-23 00:00:00,Yaoundé,34.82,1.15,823.46
2020-11-24 00:00:00,Yaoundé,30.24,16.96,851.12
2020-11-25 00:00:00,Yaoundé,33.58,10.71,357.32
2020-11-26 00:00:00,Yaoundé,27.94,18.8,516.34
2020-11-27 00:00:00,Yaoundé,21.26,4.91,263.58
2020-11-28 00:00:00,Yaoundé,20.97,4.86,954.71
2020-11-29 00:00:00,Yaoundé,24.78,5.72,279.68
2020-11-30 00:00:00,Yaoundé,21.87,16.77,503.2
2020-12-01 00:00:00,Yaoundé,30.13,19.45,427.29
2020-12-02 00:00:00,Yaoundé,32.91,8.09,644.4
2020-12-03 00:00:00,Yaoundé,21.84,18.16,517.23
2020-12-04 00:00:00,Yaoundé,33.4,10.16,902.53
2020-12-05 00:00:00,Yaoundé,24.13,17.6,249.57
2020-12-06 00:00:00,Yaoundé,29.48,8.64,533.79
2020-12-07 00:00:00,Yaoundé,22.64,18.81,382.58
2020-12-08 00:00:00,Yaoundé,27.23,13.76,484.14
2020-12-09 00:00:00,Yaoundé,24.58,11.2,156.38
2020-12-10 00:00:00,Yaoundé,30.07,3.44,342.93
2020-12-11 00:00:00,Yaoundé,29.89,10.96,350.47
2020-12-12 00:00:00,Yaoundé,33.36,16.62,485.89
2020-12-13 00:00:00,Yaoundé,31.24,19.98,188.39
2020-12-14 00:00:00,Yaoundé,23.8,4.43,418.42
2020-12-15 00:00:00,Yaoundé,33.73,6.93,615.34
2020-12-16 00:00:00,Yaoundé,33.34,14.53,879.68
2020-12-17 00:00:00,Yaoundé,33.05,9.67,947.56
2020-12-18 00:00:00,Yaoundé,24.06,18.84,609.81
2020-12-19 00:00:00,Yaoundé,31.01,9.64,115.44
2020-12-20 00:00:00,Yaoundé,20.44,16.34,106.95
2020-12-21 00:00:00,Yaoundé,20.95,1.13,857.73
2020-12-22 00:00:00,Yaoundé,33.16,3.41,976.25
2020-12-23 00:00:00,Yaoundé,28.96,1.85,559.68
2020-12-24 00:00:00,Yaoundé,25.22,16.36,726
2020-12-25 00:00:00,Yaoundé,21.62,15.96,364.05
2020-12-26 00:00:00,Yaoundé,30.77,7.62,576.29
2020-12-27 00:00:00,Yaoundé,27.82,16.1,386.57
2020-12-28 00:00:00,Yaoundé,34,5.1,796.84
2020-12-29 00:00:00,Yaoundé,27.72,0.73,719.31
2020-12-30 00:00:00,Yaoundé,31.89,18.32,291.33
2020-12-31 00:00:00,Yaoundé,22.27,0.29,530.15
2021-01-01 00:00:00,Yaoundé,32.51,13.85,997.57
2021-01-02 00:00:00,Yaoundé,20.27,19.34,296
2021-01-03 00:00:00,Yaoundé,28.75,3.94,336.11
2021-01-04 00:00:00,Yaoundé,33.35,11.35,245.05
2021-01-05 00:00:00,Yaoundé,31.15,6.54,553.63
2021-01-06 00:00:00,Yaoundé,31.61,8.21,440.06
2021-01-07 00:00:00,Yaoundé,23.24,5.23,691.7
2021-01-08 00:00:00,Yaoundé,34.66,18.11,467.64
2021-01-09 00:00:00,Yaoundé,33.89,13.2,971.56
2021-01-10 00:00:00,Yaoundé,23.51,9.26,937.08
2021-01-11 00:00:00,Yaoundé,27.75,0.1,732.9
2021-01-12 00:00:00,Yaoundé,27.2,19.88,100.77
2021-01-13 00:00:00,Yaoundé,31.04,16.52,182.89
2021-01-14 00:00:00,Yaoundé,32.09,11.78,930.98
2021-01-15 00:00:00,Yaoundé,28.5,4.92,850.32
2021-01-16 00:00:00,Yaoundé,20.37,13.16,660.84
2021-01-17 00:00:00,Yaoundé,32.47,6.33,618.08
2021-01-18 00:00:00,Yaoundé,25.28,14.12,463.75
2021-01-19 00:00:00,Yaoundé,25.87,19.55,930.21
2021-01-20 00:00:00,Yaoundé,26.85,1.86,685.61
2021-01-21 00:00:00,Yaoundé,22.13,9.29,919.58
2021-01-22 00:00:00,Yaoundé,27.78,3.51,522.41
2021-01-23 00:00:00,Yaoundé,21.2,5.14,557.13
2021-01-24 00:00:00,Yaoundé,23.96,3.92,178.28
2021-01-25 00:00:00,Yaoundé,30.71,5.82,599.48
2021-01-26 00:00:00,Yaoundé,33.48,3.16,111.38
2021-01-27 00:00:00,Yaoundé,31.12,3.76,875.29
2021-01-28 00:00:00,Yaoundé,24.67,5.05,371.03
2021-01-29 00:00:00,Yaoundé,28.38,7.54,738.23
2021-01-30 00:00:00,Yaoundé,33.17,2.42,795.86
2021-01-31 00:00:00,Yaoundé,20.26,18.75,836.84
2021-02-01 00:00:00,Yaoundé,25.22,12.32,794.3
2021-02-02 00:00:00,Yaoundé,20.14,12.22,153.93
2021-02-03 00:00:00,Yaoundé,25.33,15.28,448.43
2021-02-04 00:00:00,Yaoundé,24.91,15.29,708.76
2021-02-05 00:00:00,Yaoundé,22.48,12.85,595.67
2021-02-06 00:00:00,Yaoundé,28.86,0.07,834.16
2021-02-07 00:00:00,Yaoundé,33.06,15.19,992.14
2021-02-08 00:00:00,Yaoundé,21.32,4.58,617.6
2021-02-09 00:00:00,Yaoundé,28.17,9.32,363
2021-02-10 00:00:00,Yaoundé,22.12,0.48,937.54
2021-02-11 00:00:00,Yaoundé,31.06,8.59,895.94
2021-02-12 00:00:00,Yaoundé,28.95,6.86,316.49
2021-02-13 00:00:00,Yaoundé,22.1,18.64,662.81
2021-02-14 00:00:00,Yaoundé,24.03,2.83,917.68
2021-02-15 00:00:00,Yaoundé,32.15,18.25,536.5
2021-02-16 00:00:00,Yaoundé,24.18,15.56,920.71
2021-02-17 00:00:00,Yaoundé,22.83,6.74,745.91
2021-02-18 00:00:00,Yaoundé,28.08,12.26,361.79
2021-02-19 00:00:00,Yaoundé,27.82,3.96,504.31
2021-02-20 00:00:00,Yaoundé,30.3,2.93,784.43
2021-02-21 00:00:00,Yaoundé,32.19,6.54,886.24
2021-02-22 00:00:00,Yaoundé,28.88,9.65,453.4
2021-02-23 00:00:00,Yaoundé,20.14,16.52,420.48
2021-02-24 00:00:00,Yaoundé,33.55,15.95,137.27
2021-02-25 00:00:00,Yaoundé,21.98,6.18,732.09
2021-02-26 00:00:00,Yaoundé,34.56,2.35,856.35
2021-02-27 00:00:00,Yaoundé,20.64,0.97,496.71
2021-02-28 00:00:00,Yaoundé,29.56,6.31,338.09
2021-03-01 00:00:00,Yaoundé,26.23,0.56,432.51
2021-03-02 00:00:00,Yaoundé,25.9,5.19,833.07
2021-03-03 00:00:00,Yaoundé,32.97,2.24,927.17
2021-03-04 00:00:00,Yaoundé,25.75,10.99,461.22
2021-03-05 00:00:00,Yaoundé,31.74,16.41,312.11
2021-03-06 00:00:00,Yaoundé,34.85,17.86,531.92
2021-03-07 00:00:00,Yaoundé,33.19,1.37,443.07
2021-03-08 00:00:00,Yaoundé,26.23,10.39,482.33
2021-03-09 00:00:00,Yaoundé,29.33,4.31,841.61
2021-03-10 00:00:00,Yaoundé,33.82,5.47,625.32
2021-03-11 00:00:00,Yaoundé,32.17,5.77,176.23
2021-03-12 00:00:00,Yaoundé,34.18,7.41,510.64
2021-03-13 00:00:00,Yaoundé,31.8,9.5,737.55
2021-03-14 00:00:00,Yaoundé,28.93,14.19,755.2
2021-03-15 00:00:00,Yaoundé,28.2,17.78,589.9
2021-03-16 00:00:00,Yaoundé,30.68,8.21,295.61
2021-03-17 00:00:00,Yaoundé,24.13,11.46,227.73
2021-03-18 00:00:00,Yaoundé,29.73,0.15,754.78
2021-03-19 00:00:00,Yaoundé,29.64,5.74,304.17
2021-03-20 00:00:00,Yaoundé,30.48,2.64,164.35
2021-03-21 00:00:00,Yaoundé,21.06,4.46,184.75
2021-03-22 00:00:00,Yaoundé,25.78,17.77,548.28
2021-03-23 00:00:00,Yaoundé,21.57,16.89,277.62
2021-03-24 00:00:00,Yaoundé,28.82,2.94,254.47
2021-03-25 00:00:00,Yaoundé,32.15,2.72,124.26
2021-03-26 00:00:00,Yaoundé,23.97,6.21,549.79
2021-03-27 00:00:00,Yaoundé,25.31,9.35,799.67
2021-03-28 00:00:00,Yaoundé,21.17,7.68,459.11
2021-03-29 00:00:00,Yaoundé,24.95,7.54,362.6
2021-03-30 00:00:00,Yaoundé,31.19,4.35,143.58
2021-03-31 00:00:00,Yaoundé,23.65,15.51,148.89
2021-04-01 00:00:00,Yaoundé,24.62,11.62,845.44
2021-04-02 00:00:00,Yaoundé,20.25,6.2,210.48
2021-04-03 00:00:00,Yaoundé,25.49,3.32,167.64
2021-04-04 00:00:00,Yaoundé,20.01,7.7,801.65
2021-04-05 00:00:00,Yaoundé,23.67,15.83,562.97
2021-04-06 00:00:00,Yaoundé,27.62,15.81,632.27
2021-04-07 00:00:00,Yaoundé,27.39,18.52,290.15
2021-04-08 00:00:00,Yaoundé,24.1,1.62,157.33
2021-04-09 00:00:00,Yaoundé,24.11,17.09,368.46
2021-04-10 00:00:00,Yaoundé,29.72,8.58,845.63
2021-04-11 00:00:00,Yaoundé,25.27,14.59,250.12
2021-04-12 00:00:00,Yaoundé,32.84,18.07,827.47
2021-04-13 00:00:00,Yaoundé,20.34,15.44,502.07
2021-04-14 00:00:00,Yaoundé,21.13,12.3,395.88
2021-04-15 00:00:00,Yaoundé,26.44,1.07,176.18
2021-04-16 00:00:00,Yaoundé,29.92,4.7,868.99
2021-04-17 00:00:00,Yaoundé,26.53,6.18,622.96
2021-04-18 00:00:00,Yaoundé,23.68,18.62,670.32
2021-04-19 00:00:00,Yaoundé,33.18,16.55,793.96
2021-04-20 00:00:00,Yaoundé,29.37,11.95,554.02
2021-04-21 00:00:00,Yaoundé,26.13,8.06,455.35
2021-04-22 00:00:00,Yaoundé,31.88,18.6,906.07
2021-04-23 00:00:00,Yaoundé,24.48,5.99,640.08
2021-04-24 00:00:00,Yaoundé,20.85,19.75,765.65
2021-04-25 00:00:00,Yaoundé,21.92,16.81,267.35
2021-04-26 00:00:00,Yaoundé,27.04,8.09,787.34
2021-04-27 00:00:00,Yaoundé,28.52,6.15,433.45
2021-04-28 00:00:00,Yaoundé,33.73,0.67,958.55
2021-04-29 00:00:00,Yaoundé,22.8,1.79,850.84
2021-04-30 00:00:00,Yaoundé,26.03,3.38,845.14
2021-05-01 00:00:00,Yaoundé,22.41,5.5,765.03
2021-05-02 00:00:00,Yaoundé,26.87,14.46,842.48
2021-05-03 00:00:00,Yaoundé,23.04,8.54,613.63
2021-05-04 00:00:00,Yaoundé,30.54,4.59,758.85
2021-05-05 00:00:00,Yaoundé,26.17,2.61,405.33
2021-05-06 00:00:00,Yaoundé,22.02,1.05,903.67
2021-05-07 00:00:00,Yaoundé,24.62,2.65,187.09
2021-05-08 00:00:00,Yaoundé,34.04,19.84,357.47
2021-05-09 00:00:00,Yaoundé,32.95,4.3,467.98
2021-05-10 00:00:00,Yaoundé,22.99,17.22,725.19
2021-05-11 00:00:00,Yaoundé,22.82,15.98,258.71
2021-05-12 00:00:00,Yaoundé,21.17,16.9,666.33
2021-05-13 00:00:00,Yaoundé,31.98,16.82,513.85
2021-05-14 00:00:00,Yaoundé,31.75,13.7,905.13
2021-05-15 00:00:00,Yaoundé,25,8.65,293.22
2021-05-16 00:00:00,Yaoundé,28.23,10.08,122.29
2021-05-17 00:00:00,Yaoundé,32.72,3.26,800.33
2021-05-18 00:00:00,Yaoundé,34.96,8.37,346.06
2021-05-19 00:00:00,Yaoundé,27.95,3.36,847.22
2021-05-20 00:00:00,Yaoundé,23.31,2.8,255.89
2021-05-21 00:00:00,Yaoundé,20.03,4.82,584.17
2021-05-22 00:00:00,Yaoundé,28.44,10.33,584.29
